"","Core","Source","Site_name","Site","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3"
"325","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.146,0.167,"EA",NA,1.64
"326","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.167,0.188,"EA",1.3,1.88
"327","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.188,0.209,"EA",NA,2.18
"328","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.209,0.24,"EA",0.7,2.75
"329","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0,0.01,"EA",4.7,0.3
"330","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.01,0.02,"EA",NA,0.48
"331","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.02,0.03,"EA",NA,0.32
"332","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.03,0.04,"EA",3.8,0.41
"333","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.04,0.051,"EA",NA,0.44
"334","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.051,0.061,"EA",NA,0.53
"335","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.061,0.071,"EA",3.7,0.54
"336","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.071,0.081,"EA",NA,0.6
"337","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.081,0.091,"EA",NA,0.55
"338","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.091,0.101,"EA",3.1,0.55
"339","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.101,0.111,"EA",NA,0.61
"340","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.111,0.121,"EA",NA,0.56
"341","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.121,0.132,"EA",3.1,0.54
"342","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.132,0.142,"EA",NA,0.66
"343","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.142,0.152,"EA",NA,0.54
"344","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.152,0.162,"EA",2.7,0.85
"345","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.162,0.172,"EA",NA,0.75
"346","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.172,0.182,"EA",NA,0.9
"347","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.182,0.192,"EA",1.8,0.97
"348","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.192,0.202,"EA",NA,0.73
"349","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.202,0.213,"EA",NA,0.83
"350","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.213,0.223,"EA",2.3,0.69
"351","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.223,0.233,"EA",NA,1.08
"352","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.233,0.253,"EA",3.3,0.72
"353","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0,0.04,"EA",8.2,0.27
"354","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.04,0.05,"EA",NA,0.68
"355","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.05,0.06,"EA",NA,0.38
"356","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.06,0.07,"EA",6.3,0.59
"357","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.07,0.08,"EA",NA,0.85
"358","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.08,0.09,"EA",NA,0.96
"359","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.09,0.1,"EA",1.2,1.41
"360","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.1,0.11,"EA",NA,1.03
"361","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.11,0.12,"EA",NA,1.38
"362","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.12,0.13,"EA",1.7,0.84
"363","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.13,0.14,"EA",NA,0.94
"364","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.14,0.15,"EA",NA,0.98
"365","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.15,0.16,"EA",1.9,1.08
"366","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.16,0.17,"EA",NA,1.43
"367","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.17,0.18,"EA",NA,1.3
"368","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.18,0.19,"EA",0.3,1.24
"369","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.19,0.2,"EA",NA,1.58
"370","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.2,0.21,"EA",NA,1.36
"371","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.21,0.22,"EA",0.8,1.21
"372","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.22,0.23,"EA",NA,1.68
"373","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.23,0.24,"EA",NA,1.52
"374","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.24,0.25,"EA",0.2,1.84
"375","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.25,0.26,"EA",NA,1.63
"376","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.26,0.27,"EA",NA,2.12
"377","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.27,0.28,"EA",0.3,1.37
"378","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.28,0.29,"EA",NA,1.81
"379","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.29,0.3,"EA",NA,1.58
"380","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.3,0.31,"EA",0,1.99
"381","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.31,0.32,"EA",NA,2.32
"382","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.32,0.33,"EA",NA,1.77
"383","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.33,0.34,"EA",NA,1.58
"384","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.34,0.35,"EA",NA,1.68
"385","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.35,0.36,"EA",NA,1.66
"386","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.36,0.37,"EA",NA,1.44
"387","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.37,0.38,"EA",NA,1.68
"388","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.38,0.39,"EA",NA,1.7
"389","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.39,0.4,"EA",NA,1.37
"390","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.4,0.41,"EA",NA,1.57
"391","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0,0.01,"EA",14.9,0.23
"392","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.01,0.02,"EA",NA,0.3
"393","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.02,0.031,"EA",NA,0.22
"394","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.031,0.041,"EA",13.9,0.16
"395","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.041,0.051,"EA",NA,0.24
"396","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.051,0.061,"EA",NA,0.22
"397","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.061,0.072,"EA",12.2,0.19
"398","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.072,0.082,"EA",NA,0.22
"399","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.082,0.092,"EA",NA,0.22
"400","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.092,0.102,"EA",11.2,0.22
"401","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.102,0.112,"EA",NA,0.27
"402","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.112,0.123,"EA",NA,0.33
"403","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.123,0.133,"EA",7.6,0.25
"404","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.133,0.143,"EA",NA,0.4
"405","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.143,0.153,"EA",NA,0.27
"406","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.153,0.164,"EA",8.9,0.38
"407","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.164,0.174,"EA",NA,0.41
"408","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.174,0.184,"EA",NA,0.44
"409","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.184,0.194,"EA",9,0.38
"410","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.194,0.204,"EA",NA,0.57
"411","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.204,0.215,"EA",NA,0.48
"412","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.215,0.225,"EA",6.3,0.5
"413","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.225,0.235,"EA",NA,0.5
"414","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.235,0.245,"EA",NA,0.43
"415","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.245,0.256,"EA",8.9,0.5
"416","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.256,0.266,"EA",NA,0.49
"417","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.266,0.276,"EA",NA,0.44
"418","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.276,0.286,"EA",13.3,0.38
"419","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.286,0.296,"EA",NA,0.52
"420","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.296,0.307,"EA",NA,0.51
"421","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.307,0.317,"EA",6.8,0.57
"422","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.317,0.327,"EA",NA,0.5
"423","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.327,0.337,"EA",NA,0.48
"424","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.337,0.348,"EA",NA,0.45
"425","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.348,0.358,"EA",NA,0.56
"426","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0,0.01,"EA",1.3,0.73
"427","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.01,0.021,"EA",NA,1
"428","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.021,0.031,"EA",NA,1.09
"429","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.031,0.041,"EA",0.7,1.08
"430","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.041,0.052,"EA",NA,1.08
"431","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.052,0.062,"EA",NA,1.14
"432","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.062,0.072,"EA",0.4,1.05
"433","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.072,0.083,"EA",NA,1.38
"434","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.083,0.093,"EA",NA,1.57
"435","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.093,0.103,"EA",0.7,1.53
"436","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.103,0.114,"EA",NA,1.49
"437","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.114,0.124,"EA",NA,1.48
"438","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.124,0.134,"EA",0.1,1.69
"439","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0,0.011,"EA",5.2,0.26
"440","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.011,0.021,"EA",NA,0.36
"441","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.021,0.032,"EA",NA,0.32
"442","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.032,0.043,"EA",4.6,0.44
"443","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.043,0.053,"EA",NA,0.39
"444","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.053,0.064,"EA",NA,0.41
"445","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.064,0.075,"EA",3.1,0.45
"446","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.075,0.085,"EA",NA,0.44
"447","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.085,0.096,"EA",NA,0.49
"448","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.096,0.107,"EA",3.2,0.52
"449","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.107,0.117,"EA",NA,0.52
"450","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.117,0.128,"EA",NA,0.62
"451","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.128,0.139,"EA",2.6,0.57
"452","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.139,0.149,"EA",NA,0.7
"453","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.149,0.16,"EA",NA,0.64
"454","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.16,0.171,"EA",1.6,0.66
"455","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.171,0.181,"EA",NA,0.91
"456","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.181,0.192,"EA",NA,0.88
"457","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.192,0.203,"EA",1.6,0.87
"458","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.203,0.213,"EA",NA,0.59
"459","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.213,0.224,"EA",NA,0.45
"460","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.224,0.235,"EA",3.3,0.38
"461","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.235,0.288,"EA",2.3,0.4
"462","MS3B1","Mazarrasa et al in prep","IM MS3B1","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.288,0.299,"EA",4,0.41
"463","MM1a1","Mazarrasa et al in prep","IM MM1a1","Mondego estuary","Saltmarsh","40.13201","-8.84815","direct from dataset",1,"Portugal",2019,0,0.010700935,"EA",3.2,1.024048377
"464","MM1a1","Mazarrasa et al in prep","IM MM1a1","Mondego estuary","Saltmarsh","40.13201","-8.84815","direct from dataset",1,"Portugal",2019,0.010700935,0.021401869,"EA",NA,0.566461675
"465","MM1a1","Mazarrasa et al in prep","IM MM1a1","Mondego estuary","Saltmarsh","40.13201","-8.84815","direct from dataset",1,"Portugal",2019,0.021401869,0.032102804,"EA",NA,0.543335487
"466","MM1a1","Mazarrasa et al in prep","IM MM1a1","Mondego estuary","Saltmarsh","40.13201","-8.84815","direct from dataset",1,"Portugal",2019,0.032102804,0.042803738,"EA",3.7,0.849432668
"467","MM1a1","Mazarrasa et al in prep","IM MM1a1","Mondego estuary","Saltmarsh","40.13201","-8.84815","direct from dataset",1,"Portugal",2019,0.042803738,0.053504673,"EA",NA,0.775117053
