"","Core","Source","Site_name","Site","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3"
"171","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",19.6,0.154324825
"172","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",8.15,0.303641111
"173","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.43,0.942403405
"174","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.140927499
"175","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.025467653
"176","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.74,1.12159894
"177","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.71,1.516890228
"178","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.41,1.430532329
"179","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.52039071
"180","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.546233492
"181","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.72967381
"182","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0,1.416181092
"183","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.29,1.767154648
"184","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.25,1.387630374
"185","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.394194041
"186","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.252322499
"187","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.818336248
"188","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0,0.05,"EA",1.61,0.916095345
"189","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.9,1.262096363
"190","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.94,1.124706214
"191","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.373160173
"192","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.219771704
"193","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.26,1.498503444
"194","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0,0.05,"EA",4.48,0.437625755
"195","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",1.29,2.039738431
"196","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.8,1.265090543
"197","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",2.12,0.876509054
"198","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",1.45,0.958249497
"199","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",5.29,0.163480885
"200","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0,0.05,"EA",5.93,0.449572435
"201","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",4.23,0.550176056
"202","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,0.85792533
"203","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",2.14,1.011625307
"204","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",1.62,1.250558909
"205","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",1.12,1.1848871
"206","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0,0.05,"EA",6.03,0.3722334
"207","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",3.57,0.460261569
"208","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",1.34,0.872736419
"209","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",2.15,0.948189135
"210","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",1.64,1.053822938
"211","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.73,0.977112676
"212","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0,0.05,"EA",2.17,0.900478761
"213","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",1.96,1.189772843
"214","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.69,1.841100076
"215","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.34,2.316271963
"216","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.58,1.780494016
"217","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0,1.227909346
"218","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0,0.05,"EA",1.39,1.493327901
"219","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.87,1.684832434
"220","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,1.963840081
"221","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.34,2.103386809
"222","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.66,1.074102368
"223","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.28,1.109243697
"224","FH_SS_3","Russell et al submitted","SKR FH_SS_3","Franklin Harbour","Supratidal saltmarsh",-33.771397,136.868885,"direct from dataset",1,"Australia",2020,0,0.05,"EA",0.71,1.414892533
"225","FH_SS_3","Russell et al submitted","SKR FH_SS_3","Franklin Harbour","Supratidal saltmarsh",-33.771397,136.868885,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.51,1.991443414
"226","FH_SS_3","Russell et al submitted","SKR FH_SS_3","Franklin Harbour","Supratidal saltmarsh",-33.771397,136.868885,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,1.212630507
"227","FH_SS_3","Russell et al submitted","SKR FH_SS_3","Franklin Harbour","Supratidal saltmarsh",-33.771397,136.868885,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0,1.469977198
"228","MY_IS_1","Russell et al submitted","SKR MY_IS_1","Mount Young","Intertidal saltmarsh",-33.123489,137.471947,"direct from dataset",1,"Australia",2020,0,0.05,"EA",0.45,0.930583501
"229","MY_IS_1","Russell et al submitted","SKR MY_IS_1","Mount Young","Intertidal saltmarsh",-33.123489,137.471947,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.65,0.836267606
"230","MY_IS_1","Russell et al submitted","SKR MY_IS_1","Mount Young","Intertidal saltmarsh",-33.123489,137.471947,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,1.110831657
"231","MY_IS_1","Russell et al submitted","SKR MY_IS_1","Mount Young","Intertidal saltmarsh",-33.123489,137.471947,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0,1.060110664
"232","MY_IS_1","Russell et al submitted","SKR MY_IS_1","Mount Young","Intertidal saltmarsh",-33.123489,137.471947,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",1.16,0.90165996
"233","MY_IS_1","Russell et al submitted","SKR MY_IS_1","Mount Young","Intertidal saltmarsh",-33.123489,137.471947,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.58,1.068913481
"234","MY_IS_2","Russell et al submitted","SKR MY_IS_2","Mount Young","Intertidal saltmarsh",-33.123513,137.471622,"direct from dataset",1,"Australia",2020,0,0.05,"EA",0.83,1.0018444
"235","MY_IS_2","Russell et al submitted","SKR MY_IS_2","Mount Young","Intertidal saltmarsh",-33.123513,137.471622,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.9,1.085680751
"236","MY_IS_2","Russell et al submitted","SKR MY_IS_2","Mount Young","Intertidal saltmarsh",-33.123513,137.471622,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.76,1.527917505
"237","MY_IS_2","Russell et al submitted","SKR MY_IS_2","Mount Young","Intertidal saltmarsh",-33.123513,137.471622,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.27,1.559356137
"238","MY_IS_2","Russell et al submitted","SKR MY_IS_2","Mount Young","Intertidal saltmarsh",-33.123513,137.471622,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0,1.729124748
"239","MY_IS_2","Russell et al submitted","SKR MY_IS_2","Mount Young","Intertidal saltmarsh",-33.123513,137.471622,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.44,1.229599821
"240","MY_IS_3","Russell et al submitted","SKR MY_IS_3","Mount Young","Intertidal saltmarsh",-33.123646,137.471788,"direct from dataset",1,"Australia",2020,0,0.05,"EA",1.05,0.694793763
"241","MY_IS_3","Russell et al submitted","SKR MY_IS_3","Mount Young","Intertidal saltmarsh",-33.123646,137.471788,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",1.43,1.00918008
"242","MY_IS_3","Russell et al submitted","SKR MY_IS_3","Mount Young","Intertidal saltmarsh",-33.123646,137.471788,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",1.86,1.230997094
"243","MY_IS_3","Russell et al submitted","SKR MY_IS_3","Mount Young","Intertidal saltmarsh",-33.123646,137.471788,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.89,1.15694165
"244","MY_IS_3","Russell et al submitted","SKR MY_IS_3","Mount Young","Intertidal saltmarsh",-33.123646,137.471788,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.52,1.260060362
"245","MY_IS_3","Russell et al submitted","SKR MY_IS_3","Mount Young","Intertidal saltmarsh",-33.123646,137.471788,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.31,1.277665996
"246","MY_SS_1","Russell et al submitted","SKR MY_SS_1","Mount Young","Supratidal saltmarsh",-33.11626,137.469018,"direct from dataset",1,"Australia",2020,0,0.05,"EA",0,0.55331992
"247","MY_SS_1","Russell et al submitted","SKR MY_SS_1","Mount Young","Supratidal saltmarsh",-33.11626,137.469018,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0,0.789738431
"248","MY_SS_1","Russell et al submitted","SKR MY_SS_1","Mount Young","Supratidal saltmarsh",-33.11626,137.469018,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,1.764156367
"249","MY_SS_1","Russell et al submitted","SKR MY_SS_1","Mount Young","Supratidal saltmarsh",-33.11626,137.469018,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0,2.491736131
"250","MY_SS_1","Russell et al submitted","SKR MY_SS_1","Mount Young","Supratidal saltmarsh",-33.11626,137.469018,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0,2.466585226
"251","MY_SS_1","Russell et al submitted","SKR MY_SS_1","Mount Young","Supratidal saltmarsh",-33.11626,137.469018,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0,2.094711124
"252","MY_SS_2","Russell et al submitted","SKR MY_SS_2","Mount Young","Supratidal saltmarsh",-33.116123,137.468847,"direct from dataset",1,"Australia",2020,0,0.05,"EA",0.51,0.659512631
"253","MY_SS_2","Russell et al submitted","SKR MY_SS_2","Mount Young","Supratidal saltmarsh",-33.116123,137.468847,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.32,1.065769618
"254","MY_SS_2","Russell et al submitted","SKR MY_SS_2","Mount Young","Supratidal saltmarsh",-33.116123,137.468847,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.45,1.288085657
"255","MY_SS_2","Russell et al submitted","SKR MY_SS_2","Mount Young","Supratidal saltmarsh",-33.116123,137.468847,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.45,1.313236562
"256","MY_SS_2","Russell et al submitted","SKR MY_SS_2","Mount Young","Supratidal saltmarsh",-33.116123,137.468847,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.3,1.253952285
"257","MY_SS_2","Russell et al submitted","SKR MY_SS_2","Mount Young","Supratidal saltmarsh",-33.116123,137.468847,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.48,1.109783702
"258","MY_SS_3","Russell et al submitted","SKR MY_SS_3","Mount Young","Supratidal saltmarsh",-33.116263,137.468683,"direct from dataset",1,"Australia",2020,0,0.05,"EA",0.3,0.543259557
"259","MY_SS_3","Russell et al submitted","SKR MY_SS_3","Mount Young","Supratidal saltmarsh",-33.116263,137.468683,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.85,1.110232826
"260","MY_SS_3","Russell et al submitted","SKR MY_SS_3","Mount Young","Supratidal saltmarsh",-33.116263,137.468683,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.51,1.280899684
"261","MY_SS_3","Russell et al submitted","SKR MY_SS_3","Mount Young","Supratidal saltmarsh",-33.116263,137.468683,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.42,1.280899684
"262","MY_SS_3","Russell et al submitted","SKR MY_SS_3","Mount Young","Supratidal saltmarsh",-33.116263,137.468683,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.5,1.133362676
"263","MY_SS_3","Russell et al submitted","SKR MY_SS_3","Mount Young","Supratidal saltmarsh",-33.116263,137.468683,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.65,0.979488039
"264","N_B_1_1","Russell et al submitted","SKR N_B_1_1","Nadia's Landing","Intertidal saltmarsh",-32.12669,133.51141,"direct from dataset",1,"Australia",2021,0,0.05,"EA",8.38,0.394869215
"265","N_B_1_2","Russell et al submitted","SKR N_B_1_2","Nadia's Landing","Intertidal saltmarsh",-32.12669,133.51141,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",2.37,0.716800805
"266","N_B_1_3","Russell et al submitted","SKR N_B_1_3","Nadia's Landing","Intertidal saltmarsh",-32.12669,133.51141,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.89,0.959507042
"267","N_B_1_4","Russell et al submitted","SKR N_B_1_4","Nadia's Landing","Intertidal saltmarsh",-32.12669,133.51141,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.53,1.033702213
"268","N_B_1_5","Russell et al submitted","SKR N_B_1_5","Nadia's Landing","Intertidal saltmarsh",-32.12669,133.51141,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.54,1.306589537
"269","N_B_1_6","Russell et al submitted","SKR N_B_1_6","Nadia's Landing","Intertidal saltmarsh",-32.12669,133.51141,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.61,1.27389336
"270","N_B_2_1","Russell et al submitted","SKR N_B_2_1","Nadia's Landing","Intertidal saltmarsh",-32.12668,133.51154,"direct from dataset",1,"Australia",2021,0,0.05,"EA",1.91,0.802034429
"271","N_B_2_2","Russell et al submitted","SKR N_B_2_2","Nadia's Landing","Intertidal saltmarsh",-32.12668,133.51154,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.99,0.829979879
"272","N_B_2_3","Russell et al submitted","SKR N_B_2_3","Nadia's Landing","Intertidal saltmarsh",-32.12668,133.51154,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.75,1.070310753
"273","N_B_2_4","Russell et al submitted","SKR N_B_2_4","Nadia's Landing","Intertidal saltmarsh",-32.12668,133.51154,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.66,1.224849095
"274","N_B_2_5","Russell et al submitted","SKR N_B_2_5","Nadia's Landing","Intertidal saltmarsh",-32.12668,133.51154,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.6,1.234909457
"275","N_B_2_6","Russell et al submitted","SKR N_B_2_6","Nadia's Landing","Intertidal saltmarsh",-32.12668,133.51154,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.61,1.286468813
"276","N_B_3_1","Russell et al submitted","SKR N_B_3_1","Nadia's Landing","Intertidal saltmarsh",-32.12689,133.51139,"direct from dataset",1,"Australia",2021,0,0.05,"EA",7.51,0.490442656
"277","N_B_3_2","Russell et al submitted","SKR N_B_3_2","Nadia's Landing","Intertidal saltmarsh",-32.12689,133.51139,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",3.62,0.612005366
"278","N_B_3_3","Russell et al submitted","SKR N_B_3_3","Nadia's Landing","Intertidal saltmarsh",-32.12689,133.51139,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.8,1.036217304
"279","N_B_3_4","Russell et al submitted","SKR N_B_3_4","Nadia's Landing","Intertidal saltmarsh",-32.12689,133.51139,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.82,1.165744467
"280","N_B_3_5","Russell et al submitted","SKR N_B_3_5","Nadia's Landing","Intertidal saltmarsh",-32.12689,133.51139,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.76,1.248742455
"281","N_B_3_6","Russell et al submitted","SKR N_B_3_6","Nadia's Landing","Intertidal saltmarsh",-32.12689,133.51139,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.49,1.315392354
"282","N_A_1_1","Russell et al submitted","SKR N_A_1_1","Nadia's Landing","Supratidal saltmarsh",-32.12477,133.51133,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.94,1.126617093
"283","N_A_1_2","Russell et al submitted","SKR N_A_1_2","Nadia's Landing","Supratidal saltmarsh",-32.12477,133.51133,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.78,1.548334522
"284","N_A_1_3","Russell et al submitted","SKR N_A_1_3","Nadia's Landing","Supratidal saltmarsh",-32.12477,133.51133,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.69,1.676597912
"285","N_A_1_4","Russell et al submitted","SKR N_A_1_4","Nadia's Landing","Supratidal saltmarsh",-32.12477,133.51133,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.6,2.09574739
"286","N_A_1_5","Russell et al submitted","SKR N_A_1_5","Nadia's Landing","Supratidal saltmarsh",-32.12477,133.51133,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.58,1.541634836
"287","N_A_1_6","Russell et al submitted","SKR N_A_1_6","Nadia's Landing","Supratidal saltmarsh",-32.12477,133.51133,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.39,1.77540107
"288","N_A_2_1","Russell et al submitted","SKR N_A_2_1","Nadia's Landing","Supratidal saltmarsh",-32.12474,133.51092,"direct from dataset",1,"Australia",2021,0,0.05,"EA",NA,1.235611694
"289","N_A_2_2","Russell et al submitted","SKR N_A_2_2","Nadia's Landing","Supratidal saltmarsh",-32.12474,133.51092,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.38,1.525924417
"290","N_A_2_3","Russell et al submitted","SKR N_A_2_3","Nadia's Landing","Supratidal saltmarsh",-32.12474,133.51092,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.44,1.188184365
"291","N_A_2_4","Russell et al submitted","SKR N_A_2_4","Nadia's Landing","Supratidal saltmarsh",-32.12474,133.51092,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.47,1.964349376
"292","N_A_2_5","Russell et al submitted","SKR N_A_2_5","Nadia's Landing","Supratidal saltmarsh",-32.12474,133.51092,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.54,1.951107716
"293","N_A_2_6","Russell et al submitted","SKR N_A_2_6","Nadia's Landing","Supratidal saltmarsh",-32.12474,133.51092,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.44,1.278838808
"294","N_A_3_1","Russell et al submitted","SKR N_A_3_1","Nadia's Landing","Supratidal saltmarsh",-32.12501,133.5111,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.66,0.958541306
"295","N_A_3_2","Russell et al submitted","SKR N_A_3_2","Nadia's Landing","Supratidal saltmarsh",-32.12501,133.5111,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.71,1.451563614
"296","N_A_3_3","Russell et al submitted","SKR N_A_3_3","Nadia's Landing","Supratidal saltmarsh",-32.12501,133.5111,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.46,1.667430609
"297","N_A_3_4","Russell et al submitted","SKR N_A_3_4","Nadia's Landing","Supratidal saltmarsh",-32.12501,133.5111,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",NA,1.378660555
"298","N_A_3_5","Russell et al submitted","SKR N_A_3_5","Nadia's Landing","Supratidal saltmarsh",-32.12501,133.5111,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.51,2.023936847
"299","N_A_3_6","Russell et al submitted","SKR N_A_3_6","Nadia's Landing","Supratidal saltmarsh",-32.12501,133.5111,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",NA,1.776419659
"300","TB_IS_1","Russell et al submitted","SKR TB_IS_1","Tumby Bay","Intertidal saltmarsh",-34.418566,136.086907,"direct from dataset",1,"Australia",2020,0,0.05,"EA",1.56,0.611167002
"301","TB_IS_1","Russell et al submitted","SKR TB_IS_1","Tumby Bay","Intertidal saltmarsh",-34.418566,136.086907,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0,1.071428571
"302","TB_IS_1","Russell et al submitted","SKR TB_IS_1","Tumby Bay","Intertidal saltmarsh",-34.418566,136.086907,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.43,1.193410463
"303","TB_IS_1","Russell et al submitted","SKR TB_IS_1","Tumby Bay","Intertidal saltmarsh",-34.418566,136.086907,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0,1.416834339
"304","TB_IS_1","Russell et al submitted","SKR TB_IS_1","Tumby Bay","Intertidal saltmarsh",-34.418566,136.086907,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0,1.256287726
"305","TB_IS_1","Russell et al submitted","SKR TB_IS_1","Tumby Bay","Intertidal saltmarsh",-34.418566,136.086907,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",1.33,1.112927565
"306","TB_IS_2","Russell et al submitted","SKR TB_IS_2","Tumby Bay","Intertidal saltmarsh",-34.418424,136.086957,"direct from dataset",1,"Australia",2020,0,0.05,"EA",2.4,0.975855131
"307","TB_IS_2","Russell et al submitted","SKR TB_IS_2","Tumby Bay","Intertidal saltmarsh",-34.418424,136.086957,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",1.32,1.338028169
