system:index,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Core_type,Country,Data_type,Depth_to_bedrock_m,Habitat_type,L_depth_m,Location,M2Tide,Method,N_perc,Nation,OC_perc,OC_perc_combined,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,Plot,Replicate,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Season,Site,Site_name,Source,State,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,coastTyp,elevation,evi_med,evi_stdev,flowAcc,gHM_2016,maxTemp,merit_elevation,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens_change,savi_med,savi_stdev,slope,.geo
00000000000000000263,0.396175008,0.396175008,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,160.78545859289477,EA,0.574,NA,6.1241,6.1241,NA,NA,NA,Burden et al 2018,39,12.1,NA,11.16756699,NA,11.16756699,NA,NA,NA,Northey Natural,AB 12.1,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,1,1.413927435874939,0.8256934881210327,54.0,0.6290174722671509,214,0.14754897356033325,31,5,NA,0.1652371734380722,0.03837684914469719,0.07580655813217163,0.24697525799274445,0.05756424739956856,1.4967893362045288,"{""type"":""Point"",""coordinates"":[0.7093850092895444,51.719498924337394]}"
00000000000000000264,0.378984492,0.378984492,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,160.78545859289477,EA,0.535,NA,5.2312,5.2312,NA,NA,NA,Burden et al 2018,39,12.2,NA,10.38735379,NA,10.38735379,NA,NA,NA,Northey Natural,AB 12.2,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,1,1.413927435874939,0.8256934881210327,54.0,0.6290174722671509,214,0.14754897356033325,31,5,NA,0.1652371734380722,0.03837684914469719,0.07580655813217163,0.24697525799274445,0.05756424739956856,1.4967893362045288,"{""type"":""Point"",""coordinates"":[0.7093850092895444,51.719498924337394]}"
00000000000000000265,0.309731696,0.309731696,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,160.78545859289477,EA,0.802,NA,9.516,9.516,NA,NA,NA,Burden et al 2018,39,12.3,NA,17.0013557,NA,17.0013557,NA,NA,NA,Northey Natural,AB 12.3,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,1,1.413927435874939,0.8256934881210327,54.0,0.6290174722671509,214,0.14754897356033325,31,5,NA,0.1652371734380722,0.03837684914469719,0.07580655813217163,0.24697525799274445,0.05756424739956856,1.4967893362045288,"{""type"":""Point"",""coordinates"":[0.7093850092895444,51.719498924337394]}"
00000000000000000266,0.262761496,0.262761496,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,160.78545859289477,EA,0.748,NA,8.9677,8.9677,NA,NA,NA,Burden et al 2018,39,12.4,NA,15.88443018,NA,15.88443018,NA,NA,NA,Northey Natural,AB 12.4,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,1,1.413927435874939,0.8256934881210327,54.0,0.6290174722671509,214,0.14754897356033325,31,5,NA,0.1652371734380722,0.03837684914469719,0.07580655813217163,0.24697525799274445,0.05756424739956856,1.4967893362045288,"{""type"":""Point"",""coordinates"":[0.7093850092895444,51.719498924337394]}"
00000000000000000267,0.362812567,0.362812567,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,158.21096326130217,EA,0.597,NA,6.6781,6.6781,NA,NA,NA,Burden et al 2018,39,11.1,NA,12.3196877,NA,12.3196877,NA,NA,NA,Orplands Natural,AB 11.1,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,3,0.772200882434845,7.962508201599121,2.0,0.638763427734375,215,2.5089616775512695,31,7,NA,0.03893036022782326,0.07683543115854263,0.07580658793449402,0.058394160121679306,0.11525046825408936,3.51780366897583,"{""type"":""Point"",""coordinates"":[0.8599376381570377,51.71844657648878]}"
00000000000000000268,0.478448457,0.478448457,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,158.21096326130217,EA,0.536,NA,5.4692,5.4692,NA,NA,NA,Burden et al 2018,39,11.2,NA,10.25841896,NA,10.25841896,NA,NA,NA,Orplands Natural,AB 11.2,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,3,0.772200882434845,7.962508201599121,2.0,0.638763427734375,215,2.5089616775512695,31,7,NA,0.03893036022782326,0.07683543115854263,0.07580658793449402,0.058394160121679306,0.11525046825408936,3.51780366897583,"{""type"":""Point"",""coordinates"":[0.8599376381570377,51.71844657648878]}"
00000000000000000269,0.633927937,0.633927937,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,158.21096326130217,EA,0.385,NA,4.0771,4.0771,NA,NA,NA,Burden et al 2018,39,11.3,NA,7.260627629,NA,7.260627629,NA,NA,NA,Orplands Natural,AB 11.3,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,3,0.772200882434845,7.962508201599121,2.0,0.638763427734375,215,2.5089616775512695,31,7,NA,0.03893036022782326,0.07683543115854263,0.07580658793449402,0.058394160121679306,0.11525046825408936,3.51780366897583,"{""type"":""Point"",""coordinates"":[0.8599376381570377,51.71844657648878]}"
0000000000000000026a,0.660311428,0.660311428,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,158.21096326130217,EA,0.373,NA,3.2699,3.2699,NA,NA,NA,Burden et al 2018,39,11.4,NA,6.78644987,NA,6.78644987,NA,NA,NA,Orplands Natural,AB 11.4,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,3,0.772200882434845,7.962508201599121,2.0,0.638763427734375,215,2.5089616775512695,31,7,NA,0.03893036022782326,0.07683543115854263,0.07580658793449402,0.058394160121679306,0.11525046825408936,3.51780366897583,"{""type"":""Point"",""coordinates"":[0.8599376381570377,51.71844657648878]}"
0000000000000000026b,0.289320058,0.289320058,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,157.903838250595,EA,0.751,NA,10.026,10.026,NA,NA,NA,Burden et al 2018,39,10.1,NA,18.55690542,NA,18.55690542,NA,NA,NA,Tollesbury Natural,AB 10.1,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,3,1.7626845836639404,0.6544461250305176,8.0,0.6045289039611816,214,3.1925241947174072,31,5,NA,0.20269551873207092,0.042733609676361084,0.07580647617578506,0.30403652787208557,0.06409948319196701,1.8543341159820557,"{""type"":""Point"",""coordinates"":[0.8365139803232864,51.76915547366857]}"
0000000000000000026c,0.31245148,0.31245148,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,157.903838250595,EA,0.776,NA,10.51,10.51,NA,NA,NA,Burden et al 2018,39,10.2,NA,17.5091779,NA,17.5091779,NA,NA,NA,Tollesbury Natural,AB 10.2,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,3,1.7626845836639404,0.6544461250305176,8.0,0.6045289039611816,214,3.1925241947174072,31,5,NA,0.20269551873207092,0.042733609676361084,0.07580647617578506,0.30403652787208557,0.06409948319196701,1.8543341159820557,"{""type"":""Point"",""coordinates"":[0.8365139803232864,51.76915547366857]}"
0000000000000000026d,0.280551497,0.280551497,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,157.903838250595,EA,0.808,NA,11.371,11.371,NA,NA,NA,Burden et al 2018,39,10.3,NA,19.52183957,NA,19.52183957,NA,NA,NA,Tollesbury Natural,AB 10.3,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,3,1.7626845836639404,0.6544461250305176,8.0,0.6045289039611816,214,3.1925241947174072,31,5,NA,0.20269551873207092,0.042733609676361084,0.07580647617578506,0.30403652787208557,0.06409948319196701,1.8543341159820557,"{""type"":""Point"",""coordinates"":[0.8365139803232864,51.76915547366857]}"
0000000000000000026e,0.248971593,0.248971593,NA,NA,NA,NA,NA,NA,UK,Core-level,NA,Salt marsh,0.3,NA,157.903838250595,EA,0.962,NA,13.379,13.379,NA,NA,NA,Burden et al 2018,39,10.4,NA,23.85558928,NA,23.85558928,NA,NA,NA,Tollesbury Natural,AB 10.4,Burden et al 2018,NA,NA,0,2011,NA,1,direct from dataset,2,3,1.7626845836639404,0.6544461250305176,8.0,0.6045289039611816,214,3.1925241947174072,31,5,NA,0.20269551873207092,0.042733609676361084,0.07580647617578506,0.30403652787208557,0.06409948319196701,1.8543341159820557,"{""type"":""Point"",""coordinates"":[0.8365139803232864,51.76915547366857]}"
00000000000000009f0a,0.474000707,0.474000707,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.01,NA,158.33953405244827,EA,0.46,England,6.16,6.16,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f0b,0.417403608,0.417403608,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.02,NA,158.33953405244827,EA,0.73,England,6.31,6.31,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.01,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f0c,0.498761938,0.498761938,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.03,NA,158.33953405244827,EA,0.47,England,5.77,5.77,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.02,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f0d,0.374955784,0.374955784,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.04,NA,158.33953405244827,EA,0.46,England,5.2,5.2,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.03,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f0e,0.57658295,0.57658295,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.05,NA,158.33953405244827,EA,0.42,England,4.64,4.64,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.04,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f0f,0.435090202,0.435090202,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.06,NA,158.33953405244827,EA,0.55,England,5.33,5.33,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.05,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f10,0.519985851,0.519985851,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.07,NA,158.33953405244827,EA,0.49,England,5.78,5.78,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.06,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f11,0.502299257,0.502299257,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.08,NA,158.33953405244827,EA,0.41,England,5.01,5.01,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.07,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f12,0.442164839,0.442164839,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.09,NA,158.33953405244827,EA,0.48,England,4.91,4.91,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.08,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f13,0.410328971,0.410328971,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.1,NA,158.33953405244827,EA,0.46,England,4.66,4.66,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.09,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f14,0.424478245,0.424478245,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.11,NA,158.33953405244827,EA,0.52,England,4.78,4.78,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.1,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f15,0.484612664,0.484612664,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.12,NA,158.33953405244827,EA,0.48,England,5.67,5.67,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.11,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f16,0.282985497,0.282985497,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.13,NA,158.33953405244827,EA,0.72,England,5.06,5.06,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.12,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f17,0.488149982,0.488149982,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.14,NA,158.33953405244827,EA,0.78,England,4.32,4.32,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.13,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f18,0.382030421,0.382030421,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.15,NA,158.33953405244827,EA,0.85,England,5.29,5.29,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.14,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f19,0.573045631,0.573045631,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.16,NA,158.33953405244827,EA,0.53,England,5.15,5.15,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.15,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f1a,0.601344181,0.601344181,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.17,NA,158.33953405244827,EA,0.45,England,5.88,5.88,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.16,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f1b,0.788822073,0.788822073,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.18,NA,158.33953405244827,EA,0.31,England,5.57,5.57,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.17,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f1c,0.481075345,0.481075345,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.19,NA,158.33953405244827,EA,0.32,England,4.71,4.71,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.18,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f1d,0.49522462,0.49522462,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.2,NA,158.33953405244827,EA,0.31,England,5.75,5.75,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.19,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f1e,0.541209763,0.541209763,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.21,NA,158.33953405244827,EA,0.35,England,4.94,4.94,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.2,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f20,1.064732932,1.064732932,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.23,NA,158.33953405244827,EA,0.42,England,5.38,5.38,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.22,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f22,0.527060488,0.527060488,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.25,NA,158.33953405244827,EA,0.44,England,3.13,3.13,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.24,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f24,0.63318005,0.63318005,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.27,NA,158.33953405244827,EA,0.26,England,3.47,3.47,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.26,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f26,0.679165193,0.679165193,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.29,NA,158.33953405244827,EA,0.18,England,2.8,2.8,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.28,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f28,0.689777149,0.689777149,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.31,NA,158.33953405244827,EA,0.18,England,2.07,2.07,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.3,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
00000000000000009f2a,1.082419526,1.082419526,NA,NA,NA,NA,OR-8-2,Wide,UK,Core-level,NA,Saltmarsh,0.33,NA,158.33953405244827,EA,0.18,England,1.91,1.91,NA,NA,NA,Smeaton unpublished C-SIDE,39,NA,NA,NA,NA,NA,NA,NA,NA,Orplands,CS OR-8-2,Smeaton unpublished C-SIDE,NA,NA,0.32,2019,NA,1,direct from dataset,2,2,1.6459178924560547,3.7930469512939453,5.0,0.6303339600563049,215,3.0556697845458984,31,7,NA,0.16210035979747772,0.03836958482861519,0.07580654323101044,0.24314548075199127,0.057553328573703766,0.9274099469184875,"{""type"":""Point"",""coordinates"":[0.8570882725838858,51.71761718369284]}"
