"Prop.Mean.1","Prop.Mean.2","Prop.sd.1","Prop.sd.2","Prop.2.5%","Prop.97.5%","Sim.Mean","Sim.sd","Sim.Median","Sim.MAD","Sim.2.5%","Sim.97.5%"
18.0320942825899,18.0320804100755,6.02253979260784,6.02253979264233,6.22530180330405,29.838859016847,18.0268376016491,2.39846865487723,18.026841038107,2.39413537261258,13.3140026562528,22.7315176278434
18.7578261074592,18.75781173951,6.39283412964354,6.39283412967838,6.22509633410292,31.290527144917,18.761952671389,2.40267072157043,18.7596165572392,2.40032183030716,14.0547428344413,23.4824251636263
19.4891943776825,19.4891795143925,6.77987294696372,6.77987294699888,6.19770089850202,32.7806581302831,19.4862788501177,2.40196751204999,19.4878736508769,2.40623252541589,14.7823712334746,24.1888688484451
20.2261990932599,20.2261837344239,7.1833956758544,7.18339567588984,6.1436263233984,34.3087411454494,20.229260252629,2.40275473101551,20.2305456299888,2.4010488356341,15.5255300703462,24.9385434242174
20.9688402541914,20.9688243999118,7.60316704965268,7.60316704968836,6.06333383335047,35.8743149664731,20.97125191936,2.40525710133543,20.9722673380342,2.40667373460214,16.2532876627635,25.6821766260873
21.717117860477,21.7171015107539,8.03897554687703,8.03897554691291,5.95723810169742,37.4769649198104,21.7186009021223,2.40385003701613,21.7201246838858,2.40212809836616,17.0149740132387,26.4332462262823
22.4710319121166,22.4710150671388,8.49063154602764,8.4906315460637,5.82571086864855,39.1163192656291,22.4715925937161,2.40072116501624,22.4715035805889,2.40019816201215,17.7587508970544,27.1781798270273
23.2305824091102,23.2305650686891,8.95796537534269,8.95796537537891,5.66908476374611,40.792045373632,23.2286095796233,2.40171102673178,23.2302788498041,2.40392654554027,18.5224518761061,27.9249764099861
23.9957693514579,23.9957515155934,9.4408253754325,9.44082537546887,5.48765710507113,42.5038459261156,24.0012346140785,2.40136929334941,24.0024990004333,2.40379719585533,19.3003550192881,28.7040486626219
24.7665927391597,24.7665744077574,9.93907604664966,9.93907604668615,5.28169353034877,44.251455285166,24.7652099084811,2.4008877299336,24.7625647000247,2.39836878256992,20.0544185921248,29.4709659003871
25.5430525722156,25.5430337453698,10.4525963215378,10.4525963215744,5.05143138426068,46.034636106479,25.5453569827378,2.40163763253394,25.5484017639334,2.40050387182376,20.8318755390828,30.2435143798469
26.3251488506255,26.3251295282337,10.9812779816189,10.9812779816556,4.79708282155723,47.8531762349102,26.3238255557524,2.40039857723975,26.3201656376086,2.40041356140882,21.6274356079564,31.0307469893058
27.1128815743895,27.1128617566569,11.5250242241538,11.5250242241906,4.51883761771533,49.7068858955985,27.1105352376985,2.40106390183119,27.1105134411614,2.39785924201209,22.4053186473176,31.8311270359787
27.9062507435075,27.90623043034,12.0837483760207,12.0837483760575,4.21686568918139,51.5955951714985,27.9063060672645,2.40181445625609,27.9082716540758,2.39852966125078,23.1926079736088,32.6027167085693
28.7052563579796,28.7052355495572,12.6573727468794,12.6573727469164,3.89131934284368,53.5191517562708,28.7040102964049,2.40208260788847,28.7070929304063,2.40528354523006,23.9966839691727,33.4046629353535
29.5098984178058,29.5098771136402,13.2458276111331,13.2458276111701,3.54233527031237,55.477418956968,29.5081837902587,2.40433407811902,29.5092469483969,2.40366836297809,24.7961292598855,34.2252577253127
30.320176922986,30.3201551235742,13.8490503070622,13.8490503070992,3.17003631660125,57.4702739305471,30.326980435321,2.39919215619175,30.3251673918148,2.40197965014658,25.6216619246698,35.0309701814324
31.1360918735203,31.1360695786651,14.4669844413393,14.4669844413764,2.77453303628915,59.497606121041,31.1359974904551,2.40359006555287,31.1346017461071,2.40316905882323,26.4305543827921,35.8535843513947
31.9576432694087,31.9576204791183,15.0995791875405,15.0995791875776,2.35592507131997,61.5593158869166,31.9604711611518,2.40399346464318,31.9633906832676,2.40471043677563,27.2392015135415,36.6721724172565
32.7848311106511,32.7848078246262,15.7467886678277,15.7467886678649,1.91430236175925,63.6553132874932,32.7850452576993,2.40254890066916,32.7857632194723,2.40472520113154,28.084070602533,37.49719258597
33.6176553972476,33.6176316159677,16.4085714089531,16.4085714089903,1.44974621386055,65.7855170180749,33.6168653866505,2.40463412270589,33.6171346217854,2.40810570324414,28.9027409392758,38.3170730507571
34.4561161291982,34.4560918522861,17.0848898614777,17.0848898615149,0.962330239881823,67.9498534646905,34.4574773507894,2.40415223417906,34.4552090188932,2.40506245757299,29.7354537968403,39.1693849294925
35.3002133065028,35.3001885345248,17.7757099773832,17.7757099774205,0.452121189584467,70.1482558794651,35.3029751663277,2.4072489275655,35.301965303802,2.40933560180685,30.589500810801,40.0170211057154
36.1499469291615,36.1499216617569,18.4810008367755,18.4810008368128,-0.0808203216138281,72.3806636451276,36.1512371390903,2.40671052280917,36.149955262054,2.40779818978566,31.4341620442718,40.8696557596168
37.0053169971742,37.0052912339322,19.2007343184648,19.2007343185021,-0.636439164088522,74.647021631953,37.0051810186283,2.40553243264603,37.0041058440769,2.40695267256165,32.2949681947227,41.7151475620148
37.8663235105411,37.8662972518722,19.9348848088269,19.9348848088642,-1.21468512325417,76.9472796269986,37.8683902564423,2.41040674332015,37.8674349075482,2.40927425550225,33.147084420537,42.5995936889544
38.7329664692619,38.7329397153215,20.6834289442254,20.6834289442628,-1.81551239655033,79.2813918271934,38.7343505295588,2.40900556594337,38.7341437908686,2.40795410761765,34.0159123697339,43.4590967536389
39.6052458733369,39.6052186239528,21.4463453828509,21.4463453828882,-2.43887914514195,81.6493163930475,39.6034452406979,2.41022844565747,39.6077296400909,2.40846354158862,34.8694639747288,44.3218671561921
40.4831617227659,40.4831339781276,22.2236146023547,22.2236146023921,-3.0847470964343,84.0510150526895,40.4842650126535,2.40875362431744,40.4836068938734,2.40712158320394,35.7573115175784,45.2046995025099
41.3667140175489,41.3666857772617,23.0152187201196,23.015218720157,-3.75308119335978,86.4864527478832,41.3655221852661,2.41114053374844,41.3671156243497,2.4069610499123,36.6361968058448,46.0812268655124
42.2559027576861,42.2558740217833,23.8211413334298,23.8211413334673,-4.44384927908433,88.9555973226509,42.2521877618356,2.40930946259547,42.2541968148248,2.41063298910865,37.5331042738867,46.9781654765485
43.1507279431773,43.1506987120201,24.6413673771393,24.6413673771767,-5.15702181908859,91.4584192431287,43.1476689421672,2.41047224448876,43.1499183533639,2.41042733219347,38.4217616339556,47.8713227275721
44.0511895740225,44.05115984725,25.4758829967278,25.4758829967652,-5.89257165325259,93.9948913477526,44.056570695459,2.41378635619995,44.0559380247948,2.4126216779456,39.3280250029666,48.7954562633846
44.9572876502218,44.9572574283828,26.3246754349451,26.3246754349825,-6.65047377094731,96.564988627713,44.958902754046,2.41452460200176,44.9592132082612,2.41475561462794,40.2277038490575,49.6868323855225
45.8690221717752,45.8689914544928,27.1877329304341,27.1877329304715,-7.43070511575985,99.1686880247454,45.8677903898081,2.41603340017657,45.869559821167,2.41287790985901,41.139488718084,50.6072623257627
46.7863931386827,46.7863619257515,28.0650446269384,28.0650446269759,-8.23324440456813,101.805968256071,46.7840254558376,2.41817612932461,46.7826155954658,2.4243241742122,42.0403128471243,51.5204325645747
47.7094005509442,47.7093688427584,28.9566004918858,28.9566004919233,-9.0580719685992,104.476809654116,47.7074326991551,2.41833955899995,47.7070366052599,2.41800197084899,42.9651273224545,52.4506793873259
48.6380444085598,48.638012204742,29.8623912432643,29.8623912433017,-9.90516961187242,107.181194021357,48.6362862768429,2.41931950255704,48.6371095801858,2.41692410120872,43.890004377067,53.3714081380726
49.5723247115294,49.5722920122512,30.7824082838684,30.7824082839059,-10.7745204796045,109.919104504107,49.5765074967312,2.42210433983722,49.5777855990817,2.41845191012708,44.8276913872891,54.3289610142779
50.5122414598531,50.5122082651483,31.7166436420909,31.7166436421284,-11.66610894414,112.690525474437,50.5095079260751,2.4232248602752,50.5113222031878,2.42193799436297,45.761957815796,55.25352138554
51.4577946535309,51.4577609631774,32.6650899185263,32.6650899185638,-12.5799204997055,115.49544242606,51.4571165947145,2.4274887511291,51.4567936546568,2.42452050765272,46.6932634008762,56.2186383276753
52.4089842925627,52.4089501069711,33.6277402377701,33.6277402378076,-13.5159416669064,118.333841880848,52.4106732655023,2.42518768284483,52.4134940801349,2.42405869968371,47.654632456133,57.1664646084219
53.3658103769486,53.3657756959136,34.6045882048342,34.6045882048717,-14.4741599094203,121.205711301247,53.3682699828956,2.42992404758548,53.3671090529444,2.42988561710467,48.59100856772,58.1267659206029
54.3282729066886,54.3282377302098,35.5956278657021,35.5956278657396,-15.4545635545991,124.111039015019,54.3273279143652,2.42852309375982,54.3251237311563,2.42757507741507,49.5632375592062,59.0848393603983
55.2963718817826,55.2963362098607,36.6008536715711,36.6008536716087,-16.4571417243925,127.049814144114,55.294274662834,2.43355224182537,55.2947143532759,2.43792346375703,50.5218662367571,60.0556588817719
56.2701073022307,56.2700711346601,37.6202604464066,37.6202604464441,-17.4818842717435,130.022026541064,56.270563666465,2.43905168761882,56.2710628941812,2.43801528280844,51.4878568037604,61.0505757780231
57.2494791680328,57.2494425052239,38.6538433574697,38.6538433575072,-18.5287817217814,133.027666732229,57.2474253379142,2.44169083344141,57.2456989666534,2.44011718237572,52.4577337565216,62.0322022682133
58.234487479189,58.2344503207482,39.7015978884968,39.7015978885344,-19.5978252214834,136.06672586298,58.2352495246554,2.4402688485678,58.2366817304028,2.43616324622424,53.4456280036245,63.0157793412541
59.2251322356993,59.2250945821759,40.763519815284,40.7635198153215,-20.6890064886424,139.139195652994,59.2256073694537,2.44625669608819,59.2228790913437,2.44908642338129,54.4392468902526,64.0236170124947
60.2214134375637,60.2213752888353,41.8396051834248,41.8396051834623,-21.8023177715862,142.245068349257,60.2207483699605,2.44644995076399,60.2182692049609,2.44768402364896,55.4299264851523,65.0172606481204
61.2233310847821,61.2232924405769,42.9298502879878,42.9298502880254,-22.9377518071989,145.384336688353,61.2200137628597,2.45137550097875,61.2175389103247,2.45036950917741,56.4215639680617,66.0264540840352
62.2308851773545,62.2308460371403,44.034251654953,44.0342516549905,-24.0953017851612,148.556993859442,62.233979368488,2.45534166415809,62.2399672733638,2.45972230836773,57.4221978891268,67.0404825863991
